"","workerid","rt","trial_type","bias_%","trial","result","ntrials","response","matched"
"4815","65",429,"multi_trial",80,"15",1,50,"R",1
"4816","65",382,"multi_trial",80,"16",1,50,"R",1
"4817","65",430,"multi_trial",80,"17",1,50,"R",1
"4818","65",453,"multi_trial",80,"18",1,50,"R",1
"4819","65",390,"multi_trial",80,"19",1,50,"R",1
"4820","65",364,"multi_trial",80,"20",1,50,"R",1
"4821","65",405,"multi_trial",80,"21",1,50,"R",1
"4822","65",413,"multi_trial",80,"22",0,50,"R",1
"4823","65",653,"multi_trial",80,"23",0,50,"L",0
"4824","65",541,"multi_trial",80,"24",0,50,"R",1
"4825","65",38,"multi_trial",80,"25",0,50,"L",0
"4826","65",52,"multi_trial",80,"26",0,50,"R",1
"4827","65",686,"multi_trial",80,"27",1,50,"R",1
"4828","65",461,"multi_trial",80,"28",1,50,"L",0
"4829","65",486,"multi_trial",80,"29",1,50,"R",1
"4830","65",438,"multi_trial",80,"30",0,50,"L",0
"4831","65",483,"multi_trial",80,"31",1,50,"R",1
"4832","65",453,"multi_trial",80,"32",1,50,"R",1
"4833","65",357,"multi_trial",80,"33",1,50,"R",1
"4834","65",390,"multi_trial",80,"34",1,50,"R",1
"4835","65",374,"multi_trial",80,"35",0,50,"R",1
"4836","65",601,"multi_trial",80,"36",1,50,"R",1
"4837","65",461,"multi_trial",80,"37",0,50,"L",0
"4838","65",493,"multi_trial",80,"38",0,50,"R",1
"4839","65",1174,"multi_trial",80,"39",1,50,"R",1
"4840","65",517,"multi_trial",80,"40",1,50,"R",1
"4841","65",469,"multi_trial",80,"41",0,50,"L",0
"4842","65",581,"multi_trial",80,"42",1,50,"R",1
"4843","65",501,"multi_trial",80,"43",1,50,"R",1
"4844","65",577,"multi_trial",80,"44",1,50,"R",1
"4845","65",402,"multi_trial",80,"45",1,50,"R",1
"4846","65",397,"multi_trial",80,"46",1,50,"R",1
"4847","65",423,"multi_trial",80,"47",1,50,"R",1
"4848","65",549,"multi_trial",80,"48",0,50,"R",1
"4849","65",885,"multi_trial",80,"49",0,50,"R",1
"4850","65",702,"multi_trial",80,"50",1,50,"R",1
"4851","66",2369,"multi_trial",60,"1",1,100,"L",0
"4852","66",785,"multi_trial",60,"2",0,100,"R",1
"4853","66",929,"multi_trial",60,"3",0,100,"R",1
"4854","66",830,"multi_trial",60,"4",1,100,"R",1
"4855","66",1336,"multi_trial",60,"5",0,100,"L",0
"4856","66",684,"multi_trial",60,"6",1,100,"L",0
"4857","66",702,"multi_trial",60,"7",1,100,"L",0
"4858","66",638,"multi_trial",60,"8",0,100,"L",0
"4859","66",543,"multi_trial",60,"9",0,100,"L",0
"4860","66",658,"multi_trial",60,"10",0,100,"L",0
"4861","66",695,"multi_trial",60,"11",1,100,"L",0
"4862","66",871,"multi_trial",60,"12",1,100,"L",0
"4863","66",786,"multi_trial",60,"13",0,100,"L",0
"4864","66",641,"multi_trial",60,"14",0,100,"L",0
"4865","66",810,"multi_trial",60,"15",0,100,"L",0
"4866","66",623,"multi_trial",60,"16",0,100,"L",0
"4867","66",615,"multi_trial",60,"17",1,100,"L",0
"4868","66",748,"multi_trial",60,"18",1,100,"L",0
"4869","66",732,"multi_trial",60,"19",0,100,"L",0
"4870","66",693,"multi_trial",60,"20",0,100,"L",0
"4871","66",680,"multi_trial",60,"21",0,100,"L",0
"4872","66",693,"multi_trial",60,"22",1,100,"L",0
"4873","66",884,"multi_trial",60,"23",0,100,"L",0
"4874","66",712,"multi_trial",60,"24",0,100,"L",0
"4875","66",663,"multi_trial",60,"25",0,100,"L",0
"4876","66",621,"multi_trial",60,"26",0,100,"L",0
"4877","66",564,"multi_trial",60,"27",1,100,"L",0
"4878","66",656,"multi_trial",60,"28",0,100,"L",0
"4879","66",535,"multi_trial",60,"29",0,100,"L",0
"4880","66",326,"multi_trial",60,"30",0,100,"L",0
"4881","66",668,"multi_trial",60,"31",1,100,"L",0
"4882","66",648,"multi_trial",60,"32",1,100,"R",1
"4883","66",391,"multi_trial",60,"33",1,100,"L",0
"4884","66",666,"multi_trial",60,"34",1,100,"L",0
"4885","66",811,"multi_trial",60,"35",1,100,"R",1
"4886","66",458,"multi_trial",60,"36",1,100,"L",0
"4887","66",524,"multi_trial",60,"37",1,100,"L",0
"4888","66",673,"multi_trial",60,"38",1,100,"L",0
"4889","66",593,"multi_trial",60,"39",1,100,"R",1
"4890","66",229,"multi_trial",60,"40",0,100,"L",0
"4891","66",585,"multi_trial",60,"41",0,100,"L",0
"4892","66",570,"multi_trial",60,"42",1,100,"L",0
"4893","66",666,"multi_trial",60,"43",1,100,"L",0
"4894","66",630,"multi_trial",60,"44",0,100,"L",0
"4895","66",449,"multi_trial",60,"45",0,100,"L",0
"4896","66",691,"multi_trial",60,"46",0,100,"L",0
"4897","66",675,"multi_trial",60,"47",0,100,"L",0
"4898","66",916,"multi_trial",60,"48",1,100,"L",0
"4899","66",918,"multi_trial",60,"49",0,100,"L",0
"4900","66",595,"multi_trial",60,"50",0,100,"R",1
"4901","66",193,"multi_trial",60,"51",1,100,"L",0
"4902","66",603,"multi_trial",60,"52",1,100,"L",0
"4903","66",707,"multi_trial",60,"53",1,100,"L",0
"4904","66",587,"multi_trial",60,"54",0,100,"L",0
"4905","66",2000,"multi_trial",60,"55",-1,100,"timeout",0
"4906","66",2000,"multi_trial",60,"56",-1,100,"timeout",0
"4907","66",674,"multi_trial",60,"57",0,100,"L",0
"4908","66",975,"multi_trial",60,"58",1,100,"L",0
"4909","66",954,"multi_trial",60,"59",0,100,"L",0
"4910","66",881,"multi_trial",60,"60",1,100,"L",0
"4911","66",996,"multi_trial",60,"61",1,100,"L",0
"4912","66",1246,"multi_trial",60,"62",0,100,"L",0
"4913","66",873,"multi_trial",60,"63",0,100,"L",0
"4914","66",1175,"multi_trial",60,"64",0,100,"L",0
"4915","66",1165,"multi_trial",60,"65",1,100,"L",0
"4916","66",2000,"multi_trial",60,"66",-1,100,"timeout",0
"4917","66",2000,"multi_trial",60,"67",-1,100,"timeout",0
"4918","66",653,"multi_trial",60,"68",0,100,"L",0
"4919","66",691,"multi_trial",60,"69",1,100,"L",0
"4920","66",1905,"multi_trial",60,"70",1,100,"L",0
"4921","66",2000,"multi_trial",60,"71",-1,100,"timeout",0
"4922","66",1023,"multi_trial",60,"72",1,100,"L",0
"4923","66",1214,"multi_trial",60,"73",0,100,"L",0
"4924","66",2000,"multi_trial",60,"74",-1,100,"timeout",0
"4925","66",783,"multi_trial",60,"75",0,100,"L",0
"4926","66",682,"multi_trial",60,"76",0,100,"L",0
"4927","66",1615,"multi_trial",60,"77",1,100,"L",0
"4928","66",1072,"multi_trial",60,"78",0,100,"L",0
"4929","66",753,"multi_trial",60,"79",0,100,"L",0
"4930","66",2000,"multi_trial",60,"80",-1,100,"timeout",0
"4931","66",860,"multi_trial",60,"81",0,100,"L",0
"4932","66",869,"multi_trial",60,"82",0,100,"L",0
"4933","66",697,"multi_trial",60,"83",1,100,"L",0
"4934","66",872,"multi_trial",60,"84",1,100,"L",0
"4935","66",714,"multi_trial",60,"85",1,100,"L",0
"4936","66",1836,"multi_trial",60,"86",0,100,"L",0
"4937","66",2000,"multi_trial",60,"87",-1,100,"timeout",0
"4938","66",936,"multi_trial",60,"88",0,100,"L",0
"4939","66",791,"multi_trial",60,"89",0,100,"L",0
"4940","66",720,"multi_trial",60,"90",0,100,"L",0
"4941","66",671,"multi_trial",60,"91",1,100,"L",0
"4942","66",812,"multi_trial",60,"92",0,100,"L",0
"4943","66",490,"multi_trial",60,"93",1,100,"L",0
"4944","66",2000,"multi_trial",60,"94",-1,100,"timeout",0
"4945","66",1488,"multi_trial",60,"95",0,100,"L",0
"4946","66",756,"multi_trial",60,"96",1,100,"R",1
"4947","66",758,"multi_trial",60,"97",1,100,"L",0
"4948","66",937,"multi_trial",60,"98",0,100,"L",0
"4949","66",1045,"multi_trial",60,"99",0,100,"L",0
"4950","66",1162,"multi_trial",60,"100",1,100,"L",0
"4951","67",2547,"multi_trial",80,"1",0,50,"L",0
"4952","67",2000,"multi_trial",80,"2",-1,50,"timeout",0
"4953","67",541,"multi_trial",80,"3",0,50,"R",1
"4954","67",456,"multi_trial",80,"4",1,50,"R",1
"4955","67",467,"multi_trial",80,"5",0,50,"R",1
"4956","67",448,"multi_trial",80,"6",1,50,"R",1
"4957","67",512,"multi_trial",80,"7",0,50,"L",0
"4958","67",456,"multi_trial",80,"8",0,50,"L",0
"4959","67",416,"multi_trial",80,"9",0,50,"L",0
"4960","67",413,"multi_trial",80,"10",1,50,"R",1
"4961","67",492,"multi_trial",80,"11",0,50,"L",0
"4962","67",206,"multi_trial",80,"12",1,50,"R",1
"4963","67",686,"multi_trial",80,"13",1,50,"R",1
"4964","67",758,"multi_trial",80,"14",0,50,"R",1
"4965","67",775,"multi_trial",80,"15",0,50,"R",1
"4966","67",657,"multi_trial",80,"16",0,50,"R",1
"4967","67",682,"multi_trial",80,"17",0,50,"L",0
"4968","67",790,"multi_trial",80,"18",1,50,"R",1
"4969","67",717,"multi_trial",80,"19",1,50,"R",1
"4970","67",668,"multi_trial",80,"20",1,50,"R",1
"4971","67",605,"multi_trial",80,"21",0,50,"L",0
"4972","67",668,"multi_trial",80,"22",1,50,"R",1
"4973","67",609,"multi_trial",80,"23",0,50,"L",0
"4974","67",759,"multi_trial",80,"24",0,50,"L",0
"4975","67",255,"multi_trial",80,"25",0,50,"R",1
"4976","67",831,"multi_trial",80,"26",1,50,"R",1
"4977","67",589,"multi_trial",80,"27",0,50,"L",0
"4978","67",447,"multi_trial",80,"28",0,50,"R",1
"4979","67",545,"multi_trial",80,"29",1,50,"R",1
"4980","67",460,"multi_trial",80,"30",1,50,"R",1
"4981","67",476,"multi_trial",80,"31",1,50,"R",1
"4982","67",456,"multi_trial",80,"32",1,50,"R",1
"4983","67",512,"multi_trial",80,"33",0,50,"L",0
"4984","67",521,"multi_trial",80,"34",0,50,"L",0
"4985","67",444,"multi_trial",80,"35",1,50,"R",1
"4986","67",476,"multi_trial",80,"36",0,50,"L",0
"4987","67",307,"multi_trial",80,"37",1,50,"R",1
"4988","67",444,"multi_trial",80,"38",1,50,"R",1
"4989","67",359,"multi_trial",80,"39",0,50,"R",1
"4990","67",1236,"multi_trial",80,"40",0,50,"L",0
"4991","67",332,"multi_trial",80,"41",1,50,"R",1
"4992","67",489,"multi_trial",80,"42",1,50,"R",1
"4993","67",190,"multi_trial",80,"43",1,50,"R",1
"4994","67",264,"multi_trial",80,"44",1,50,"R",1
"4995","67",375,"multi_trial",80,"45",1,50,"R",1
"4996","67",235,"multi_trial",80,"46",1,50,"R",1
"4997","67",139,"multi_trial",80,"47",1,50,"R",1
"4998","67",433,"multi_trial",80,"48",0,50,"L",0
"4999","67",31,"multi_trial",80,"49",0,50,"R",1
"5000","67",972,"multi_trial",80,"50",1,50,"L",0
"5001","68",840,"multi_trial",80,"1",1,100,"L",0
"5002","68",818,"multi_trial",80,"2",0,100,"L",0
"5003","68",1789,"multi_trial",80,"3",1,100,"R",1
"5004","68",378,"multi_trial",80,"4",0,100,"L",0
"5005","68",429,"multi_trial",80,"5",1,100,"R",1
"5006","68",331,"multi_trial",80,"6",1,100,"R",1
"5007","68",346,"multi_trial",80,"7",1,100,"R",1
"5008","68",314,"multi_trial",80,"8",1,100,"R",1
"5009","68",330,"multi_trial",80,"9",1,100,"R",1
"5010","68",222,"multi_trial",80,"10",1,100,"R",1
"5011","68",316,"multi_trial",80,"11",0,100,"R",1
"5012","68",1100,"multi_trial",80,"12",0,100,"L",0
"5013","68",767,"multi_trial",80,"13",1,100,"R",1
"5014","68",453,"multi_trial",80,"14",1,100,"R",1
"5015","68",346,"multi_trial",80,"15",1,100,"R",1
"5016","68",366,"multi_trial",80,"16",1,100,"R",1
"5017","68",360,"multi_trial",80,"17",0,100,"R",1
"5018","68",554,"multi_trial",80,"18",0,100,"L",0
"5019","68",566,"multi_trial",80,"19",1,100,"R",1
"5020","68",319,"multi_trial",80,"20",0,100,"R",1
"5021","68",1330,"multi_trial",80,"21",1,100,"R",1
"5022","68",347,"multi_trial",80,"22",1,100,"R",1
"5023","68",365,"multi_trial",80,"23",1,100,"L",0
"5024","68",737,"multi_trial",80,"24",1,100,"R",1
"5025","68",569,"multi_trial",80,"25",0,100,"L",0
"5026","68",362,"multi_trial",80,"26",1,100,"R",1
"5027","68",318,"multi_trial",80,"27",1,100,"R",1
"5028","68",315,"multi_trial",80,"28",1,100,"R",1
"5029","68",223,"multi_trial",80,"29",1,100,"R",1
"5030","68",315,"multi_trial",80,"30",1,100,"R",1
"5031","68",368,"multi_trial",80,"31",1,100,"R",1
"5032","68",316,"multi_trial",80,"32",1,100,"R",1
"5033","68",329,"multi_trial",80,"33",1,100,"R",1
"5034","68",329,"multi_trial",80,"34",1,100,"R",1
"5035","68",314,"multi_trial",80,"35",1,100,"R",1
"5036","68",299,"multi_trial",80,"36",0,100,"R",1
"5037","68",423,"multi_trial",80,"37",0,100,"R",1
"5038","68",363,"multi_trial",80,"38",0,100,"L",0
"5039","68",316,"multi_trial",80,"39",0,100,"R",1
"5040","68",567,"multi_trial",80,"40",0,100,"L",0
"5041","68",331,"multi_trial",80,"41",1,100,"L",0
"5042","68",347,"multi_trial",80,"42",1,100,"L",0
"5043","68",378,"multi_trial",80,"43",0,100,"L",0
"5044","68",349,"multi_trial",80,"44",1,100,"R",1
"5045","68",345,"multi_trial",80,"45",1,100,"R",1
"5046","68",251,"multi_trial",80,"46",1,100,"R",1
"5047","68",253,"multi_trial",80,"47",1,100,"R",1
"5048","68",296,"multi_trial",80,"48",1,100,"R",1
"5049","68",251,"multi_trial",80,"49",1,100,"R",1
"5050","68",316,"multi_trial",80,"50",1,100,"R",1
"5051","68",317,"multi_trial",80,"51",1,100,"R",1
"5052","68",300,"multi_trial",80,"52",1,100,"R",1
"5053","68",315,"multi_trial",80,"53",1,100,"R",1
"5054","68",352,"multi_trial",80,"54",1,100,"R",1
"5055","68",205,"multi_trial",80,"55",1,100,"R",1
"5056","68",376,"multi_trial",80,"56",0,100,"R",1
"5057","68",351,"multi_trial",80,"57",0,100,"L",0
"5058","68",345,"multi_trial",80,"58",0,100,"L",0
"5059","68",355,"multi_trial",80,"59",1,100,"R",1
"5060","68",320,"multi_trial",80,"60",0,100,"R",1
"5061","68",440,"multi_trial",80,"61",0,100,"L",0
"5062","68",330,"multi_trial",80,"62",1,100,"R",1
"5063","68",320,"multi_trial",80,"63",0,100,"R",1
"5064","68",628,"multi_trial",80,"64",1,100,"R",1
"5065","68",335,"multi_trial",80,"65",1,100,"R",1
"5066","68",394,"multi_trial",80,"66",1,100,"L",0
"5067","68",316,"multi_trial",80,"67",1,100,"R",1
"5068","68",202,"multi_trial",80,"68",1,100,"R",1
"5069","68",254,"multi_trial",80,"69",1,100,"R",1
"5070","68",175,"multi_trial",80,"70",0,100,"R",1
"5071","68",377,"multi_trial",80,"71",0,100,"L",0
"5072","68",443,"multi_trial",80,"72",1,100,"R",1
"5073","68",300,"multi_trial",80,"73",1,100,"R",1
"5074","68",221,"multi_trial",80,"74",0,100,"R",1
"5075","68",350,"multi_trial",80,"75",1,100,"R",1
"5076","68",315,"multi_trial",80,"76",1,100,"R",1
"5077","68",285,"multi_trial",80,"77",0,100,"L",0
"5078","68",351,"multi_trial",80,"78",1,100,"R",1
"5079","68",376,"multi_trial",80,"79",0,100,"L",0
"5080","68",331,"multi_trial",80,"80",0,100,"R",1
"5081","68",360,"multi_trial",80,"81",0,100,"L",0
"5082","68",300,"multi_trial",80,"82",1,100,"R",1
"5083","68",300,"multi_trial",80,"83",1,100,"R",1
"5084","68",397,"multi_trial",80,"84",0,100,"R",1
"5085","68",362,"multi_trial",80,"85",1,100,"R",1
"5086","68",383,"multi_trial",80,"86",1,100,"R",1
"5087","68",314,"multi_trial",80,"87",0,100,"L",0
"5088","68",330,"multi_trial",80,"88",0,100,"R",1
"5089","68",303,"multi_trial",80,"89",1,100,"R",1
"5090","68",191,"multi_trial",80,"90",1,100,"R",1
"5091","68",316,"multi_trial",80,"91",1,100,"R",1
"5092","68",316,"multi_trial",80,"92",1,100,"R",1
"5093","68",275,"multi_trial",80,"93",1,100,"R",1
"5094","68",189,"multi_trial",80,"94",0,100,"R",1
"5095","68",347,"multi_trial",80,"95",0,100,"L",0
"5096","68",160,"multi_trial",80,"96",0,100,"L",0
"5097","68",114,"multi_trial",80,"97",0,100,"L",0
"5098","68",408,"multi_trial",80,"98",1,100,"R",1
"5099","68",300,"multi_trial",80,"99",0,100,"L",0
"5100","68",222,"multi_trial",80,"100",1,100,"R",1
"5101","69",1632,"multi_trial",80,"1",0,50,"L",0
"5102","69",773,"multi_trial",80,"2",1,50,"R",1
"5103","69",551,"multi_trial",80,"3",0,50,"R",1
"5104","69",748,"multi_trial",80,"4",1,50,"R",1
"5105","69",718,"multi_trial",80,"5",1,50,"R",1
"5106","69",582,"multi_trial",80,"6",1,50,"R",1
"5107","69",516,"multi_trial",80,"7",1,50,"R",1
"5108","69",506,"multi_trial",80,"8",1,50,"R",1
"5109","69",580,"multi_trial",80,"9",1,50,"R",1
"5110","69",543,"multi_trial",80,"10",1,50,"R",1
"5111","69",493,"multi_trial",80,"11",1,50,"R",1
"5112","69",485,"multi_trial",80,"12",1,50,"R",1
"5113","69",525,"multi_trial",80,"13",1,50,"R",1
"5114","69",458,"multi_trial",80,"14",1,50,"R",1
"5115","69",471,"multi_trial",80,"15",1,50,"R",1
"5116","69",485,"multi_trial",80,"16",0,50,"R",1
"5117","69",563,"multi_trial",80,"17",0,50,"R",1
"5118","69",659,"multi_trial",80,"18",0,50,"L",0
"5119","69",354,"multi_trial",80,"19",1,50,"R",1
"5120","69",479,"multi_trial",80,"20",1,50,"R",1
"5121","69",450,"multi_trial",80,"21",1,50,"R",1
"5122","69",533,"multi_trial",80,"22",0,50,"R",1
"5123","69",295,"multi_trial",80,"23",0,50,"R",1
"5124","69",588,"multi_trial",80,"24",1,50,"R",1
"5125","69",211,"multi_trial",80,"25",0,50,"R",1
"5126","69",684,"multi_trial",80,"26",1,50,"R",1
"5127","69",538,"multi_trial",80,"27",1,50,"R",1
"5128","69",342,"multi_trial",80,"28",0,50,"R",1
"5129","69",141,"multi_trial",80,"29",1,50,"R",1
"5130","69",253,"multi_trial",80,"30",1,50,"R",1
"5131","69",290,"multi_trial",80,"31",0,50,"R",1
"5132","69",691,"multi_trial",80,"32",0,50,"L",0
"5133","69",547,"multi_trial",80,"33",1,50,"R",1
"5134","69",476,"multi_trial",80,"34",1,50,"R",1
"5135","69",333,"multi_trial",80,"35",1,50,"R",1
"5136","69",333,"multi_trial",80,"36",1,50,"R",1
"5137","69",102,"multi_trial",80,"37",1,50,"R",1
"5138","69",109,"multi_trial",80,"38",0,50,"R",1
"5139","69",98,"multi_trial",80,"39",1,50,"R",1
"5140","69",145,"multi_trial",80,"40",1,50,"R",1
"5141","69",1217,"multi_trial",80,"41",1,50,"R",1
"5142","69",723,"multi_trial",80,"42",1,50,"R",1
"5143","69",818,"multi_trial",80,"43",1,50,"R",1
"5144","69",638,"multi_trial",80,"44",1,50,"R",1
"5145","69",575,"multi_trial",80,"45",1,50,"R",1
"5146","69",499,"multi_trial",80,"46",0,50,"R",1
"5147","69",535,"multi_trial",80,"47",1,50,"R",1
"5148","69",549,"multi_trial",80,"48",1,50,"R",1
"5149","69",564,"multi_trial",80,"49",1,50,"R",1
"5150","69",570,"multi_trial",80,"50",1,50,"R",1
"5151","70",1131,"multi_trial",80,"1",1,100,"R",1
"5152","70",479,"multi_trial",80,"2",1,100,"R",1
"5153","70",325,"multi_trial",80,"3",0,100,"R",1
"5154","70",419,"multi_trial",80,"4",0,100,"L",0
"5155","70",416,"multi_trial",80,"5",0,100,"L",0
"5156","70",146,"multi_trial",80,"6",0,100,"R",1
"5157","70",216,"multi_trial",80,"7",0,100,"L",0
"5158","70",125,"multi_trial",80,"8",1,100,"R",1
"5159","70",15,"multi_trial",80,"9",0,100,"R",1
"5160","70",6,"multi_trial",80,"10",1,100,"R",1
"5161","70",17,"multi_trial",80,"11",0,100,"R",1
"5162","70",326,"multi_trial",80,"12",1,100,"L",0
"5163","70",181,"multi_trial",80,"13",0,100,"L",0
"5164","70",232,"multi_trial",80,"14",0,100,"L",0
"5165","70",269,"multi_trial",80,"15",0,100,"L",0
"5166","70",123,"multi_trial",80,"16",0,100,"R",1
"5167","70",132,"multi_trial",80,"17",1,100,"R",1
"5168","70",115,"multi_trial",80,"18",1,100,"R",1
"5169","70",206,"multi_trial",80,"19",1,100,"R",1
"5170","70",232,"multi_trial",80,"20",1,100,"R",1
"5171","70",118,"multi_trial",80,"21",1,100,"R",1
"5172","70",218,"multi_trial",80,"22",0,100,"R",1
"5173","70",728,"multi_trial",80,"23",1,100,"R",1
"5174","70",203,"multi_trial",80,"24",1,100,"R",1
"5175","70",147,"multi_trial",80,"25",1,100,"R",1
"5176","70",145,"multi_trial",80,"26",0,100,"R",1
"5177","70",257,"multi_trial",80,"27",0,100,"L",0
"5178","70",126,"multi_trial",80,"28",0,100,"L",0
"5179","70",239,"multi_trial",80,"29",0,100,"L",0
"5180","70",58,"multi_trial",80,"30",1,100,"R",1
"5181","70",112,"multi_trial",80,"31",1,100,"R",1
"5182","70",76,"multi_trial",80,"32",0,100,"R",1
"5183","70",765,"multi_trial",80,"33",0,100,"L",0
"5184","70",863,"multi_trial",80,"34",1,100,"R",1
"5185","70",176,"multi_trial",80,"35",1,100,"R",1
"5186","70",61,"multi_trial",80,"36",1,100,"R",1
"5187","70",145,"multi_trial",80,"37",0,100,"R",1
"5188","70",347,"multi_trial",80,"38",0,100,"L",0
"5189","70",279,"multi_trial",80,"39",1,100,"R",1
"5190","70",209,"multi_trial",80,"40",1,100,"R",1
"5191","70",79,"multi_trial",80,"41",1,100,"R",1
"5192","70",143,"multi_trial",80,"42",1,100,"R",1
"5193","70",124,"multi_trial",80,"43",1,100,"R",1
"5194","70",171,"multi_trial",80,"44",1,100,"R",1
"5195","70",196,"multi_trial",80,"45",1,100,"R",1
"5196","70",152,"multi_trial",80,"46",1,100,"R",1
"5197","70",241,"multi_trial",80,"47",1,100,"R",1
"5198","70",169,"multi_trial",80,"48",0,100,"R",1
"5199","70",264,"multi_trial",80,"49",1,100,"R",1
"5200","70",259,"multi_trial",80,"50",1,100,"R",1
"5201","70",197,"multi_trial",80,"51",0,100,"R",1
"5202","70",26,"multi_trial",80,"52",1,100,"R",1
"5203","70",80,"multi_trial",80,"53",1,100,"R",1
"5204","70",134,"multi_trial",80,"54",1,100,"R",1
"5205","70",179,"multi_trial",80,"55",1,100,"R",1
"5206","70",30,"multi_trial",80,"56",1,100,"R",1
"5207","70",117,"multi_trial",80,"57",1,100,"R",1
"5208","70",202,"multi_trial",80,"58",1,100,"R",1
"5209","70",65,"multi_trial",80,"59",1,100,"R",1
"5210","70",296,"multi_trial",80,"60",1,100,"R",1
"5211","70",224,"multi_trial",80,"61",1,100,"R",1
"5212","70",189,"multi_trial",80,"62",1,100,"R",1
"5213","70",136,"multi_trial",80,"63",1,100,"R",1
"5214","70",166,"multi_trial",80,"64",1,100,"R",1
"5215","70",235,"multi_trial",80,"65",0,100,"R",1
"5216","70",639,"multi_trial",80,"66",0,100,"L",0
"5217","70",252,"multi_trial",80,"67",1,100,"R",1
"5218","70",239,"multi_trial",80,"68",1,100,"R",1
"5219","70",165,"multi_trial",80,"69",0,100,"R",1
"5220","70",575,"multi_trial",80,"70",0,100,"L",0
"5221","70",429,"multi_trial",80,"71",1,100,"R",1
"5222","70",171,"multi_trial",80,"72",1,100,"R",1
"5223","70",134,"multi_trial",80,"73",1,100,"R",1
"5224","70",115,"multi_trial",80,"74",1,100,"R",1
"5225","70",49,"multi_trial",80,"75",1,100,"R",1
"5226","70",112,"multi_trial",80,"76",1,100,"R",1
"5227","70",143,"multi_trial",80,"77",1,100,"R",1
"5228","70",163,"multi_trial",80,"78",1,100,"R",1
"5229","70",192,"multi_trial",80,"79",1,100,"R",1
"5230","70",152,"multi_trial",80,"80",1,100,"R",1
"5231","70",314,"multi_trial",80,"81",1,100,"R",1
"5232","70",136,"multi_trial",80,"82",1,100,"R",1
"5233","70",58,"multi_trial",80,"83",0,100,"R",1
"5234","70",265,"multi_trial",80,"84",0,100,"L",0
"5235","70",213,"multi_trial",80,"85",1,100,"R",1
"5236","70",141,"multi_trial",80,"86",0,100,"R",1
"5237","70",403,"multi_trial",80,"87",0,100,"L",0
"5238","70",234,"multi_trial",80,"88",1,100,"R",1
"5239","70",159,"multi_trial",80,"89",0,100,"R",1
"5240","70",357,"multi_trial",80,"90",1,100,"L",0
"5241","70",178,"multi_trial",80,"91",1,100,"L",0
"5242","70",253,"multi_trial",80,"92",0,100,"L",0
"5243","70",356,"multi_trial",80,"93",1,100,"R",1
"5244","70",130,"multi_trial",80,"94",1,100,"R",1
"5245","70",37,"multi_trial",80,"95",1,100,"R",1
"5246","70",220,"multi_trial",80,"96",1,100,"R",1
"5247","70",90,"multi_trial",80,"97",1,100,"R",1
"5248","70",67,"multi_trial",80,"98",1,100,"R",1
"5249","70",41,"multi_trial",80,"99",1,100,"R",1
"5250","70",355,"multi_trial",80,"100",0,100,"R",1
"5251","71",1082,"multi_trial",60,"1",1,100,"R",1
"5252","71",2000,"multi_trial",60,"2",-1,100,"timeout",0
"5253","71",402,"multi_trial",60,"3",0,100,"L",0
"5254","71",2000,"multi_trial",60,"4",-1,100,"timeout",0
"5255","71",1056,"multi_trial",60,"5",1,100,"R",1
"5256","71",2000,"multi_trial",60,"6",-1,100,"timeout",0
"5257","71",1270,"multi_trial",60,"7",0,100,"R",1
"5258","71",791,"multi_trial",60,"8",0,100,"R",1
"5259","71",636,"multi_trial",60,"9",1,100,"L",0
"5260","71",1246,"multi_trial",60,"10",0,100,"L",0
"5261","71",827,"multi_trial",60,"11",1,100,"R",1
"5262","71",273,"multi_trial",60,"12",0,100,"R",1
"5263","71",79,"multi_trial",60,"13",0,100,"R",1
"5264","71",24,"multi_trial",60,"14",1,100,"R",1
"5265","71",864,"multi_trial",60,"15",1,100,"R",1
"5266","71",733,"multi_trial",60,"16",1,100,"R",1
"5267","71",742,"multi_trial",60,"17",1,100,"R",1
"5268","71",759,"multi_trial",60,"18",0,100,"R",1
"5269","71",1,"multi_trial",60,"19",1,100,"R",1
"5270","71",770,"multi_trial",60,"20",1,100,"R",1
"5271","71",570,"multi_trial",60,"21",1,100,"R",1
"5272","71",648,"multi_trial",60,"22",0,100,"R",1
"5273","71",751,"multi_trial",60,"23",0,100,"R",1
"5274","71",718,"multi_trial",60,"24",0,100,"R",1
"5275","71",772,"multi_trial",60,"25",0,100,"R",1
"5276","71",587,"multi_trial",60,"26",0,100,"L",0
"5277","71",905,"multi_trial",60,"27",0,100,"L",0
"5278","71",310,"multi_trial",60,"28",1,100,"R",1
"5279","71",506,"multi_trial",60,"29",0,100,"R",1
"5280","71",199,"multi_trial",60,"30",0,100,"L",0
"5281","71",904,"multi_trial",60,"31",1,100,"R",1
"5282","71",589,"multi_trial",60,"32",1,100,"R",1
"5283","71",490,"multi_trial",60,"33",1,100,"R",1
"5284","71",246,"multi_trial",60,"34",1,100,"R",1
"5285","71",325,"multi_trial",60,"35",1,100,"R",1
"5286","71",195,"multi_trial",60,"36",0,100,"R",1
"5287","71",717,"multi_trial",60,"37",0,100,"L",0
"5288","71",642,"multi_trial",60,"38",0,100,"R",1
"5289","71",192,"multi_trial",60,"39",1,100,"L",0
"5290","71",1127,"multi_trial",60,"40",0,100,"L",0
"5291","71",138,"multi_trial",60,"41",0,100,"L",0
"5292","71",181,"multi_trial",60,"42",1,100,"R",1
